NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_TEMPO_ADICIONAL,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
190002339414,2019,3543402,Ribeirão Preto,35,SP,17,M,1,3,1,3543402.0,Ribeirão Preto,35.0,SP,2,0,2,1.0,0,35023978.0,3543402.0,Ribeirão Preto,35.0,SP,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3543402,Ribeirão Preto,35,SP,1,1,1,1,504.0,508.0,512.0,516.0,391.4,419.1,465.7,545.2,CECEEDABEDDDADCBBCACEECABAACAADCBEBBDABADDDEC,DCBBEDBCCBBACDDBACDACDBCACEECCAEDCEDEBEDDACAE,99999BABEBCDBACEEDAEBDEBCCAACACAACCAABCDEECECAECBB,CDEEAACBDDCBCBCBAEBBDEBEBDBCAAEDCBCCBCEBEECAD,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,100.0,120.0,80.0,120.0,0.0,420.0,D,D,C,F,4,D,A,B,D,B,A,B,A,B,A,B,A,A,B,A,B,C,B,A,B
190004888657,2019,4108304,Foz do Iguaçu,41,PR,16,F,1,2,1,4108304.0,Foz do Iguaçu,41.0,PR,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4108304,Foz do Iguaçu,41,PR,1,1,1,1,505.0,510.0,513.0,518.0,525.3,573.4,577.3,584.8,DDAABDBCCDCCABCCEEABABCDCCEDEBEBACEAAADECCECC,EECCEBDBADBAABAAEBAAEDAAEABAEBCABABBAEDBEBECB,99999EAABAABEAECBACECDDEADAAECBDBCDECADEBBBEBD*BCC,DECCABCDBDBABEBECECBCBEBAEDEAABBEBBBCAADBECDE,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,160.0,160.0,180.0,160.0,100.0,760.0,G,E,E,D,3,M,A,C,D,D,A,B,B,B,B,B,A,B,B,B,A,D,A,B,B
190001345098,2019,2606804,Igarassu,26,PE,18,F,1,3,1,2600054.0,Abreu e Lima,26.0,PE,2,0,2,1.0,0,26105519.0,2606804.0,Igarassu,26.0,PE,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2606804,Igarassu,26,PE,1,1,1,1,505.0,510.0,513.0,518.0,396.0,425.7,473.8,397.3,AAABCDDABAEBBDAAABEADCBCBABAABDACAEBDDEAAACDE,AAACAAABCAEAAAAABBACEEACECEDCCAADABCBEAEABDAE,ADEAC99999AACDADCADECBDEADCACCCBBDADBAAEACCEEAECED,ADBECCCBCDEBBBBAEDABCACCBAADDCAADEAABCBDBEBAC,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,4.0,0.0,0.0,0.0,0.0,0.0,0.0,A,D,C,B,3,B,A,B,C,A,A,B,A,A,A,A,A,A,B,B,B,C,A,A,B
190002098221,2019,3541000,Praia Grande,35,SP,18,M,1,1,1,3548500.0,Santos,35.0,SP,1,1,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3548500,Santos,35,SP,1,1,1,1,506.0,509.0,514.0,517.0,491.2,578.2,561.2,378.0,AEDCDBADDBBCBDBDBABEBBEDDBEBBEBADEACAABCCDCAC,ECACEECCEBDAADBDEAEDBBCBCEAEEBCBADDAEBEBBAACA,EAAAE99999EACAEDEDEDAAADAAD.DECDDAACEDDAACCCACEBAC,EBDDCCEABDBEACECBBBBDBEDEDBDCDBDDEABDCEAEEBBE,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,120.0,120.0,140.0,140.0,640.0,E,D,C,B,3,C,A,B,C,A,A,B,A,B,A,B,A,A,B,A,B,C,A,A,B
190002790794,2019,2305407,Icó,23,CE,20,F,1,3,1,2305407.0,Icó,23.0,CE,1,3,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2305407,Icó,23,CE,1,1,1,1,503.0,510.0,513.0,515.0,412.3,464.0,506.1,443.7,CEDBCEBADADCABEBADBBCBCAABBDDCCBADBEECCCBBACC,AECABBABBCADDCABDBABEACCBABACBCCCBEBAABEBABBD,99999CABBBABDACDEACECBDADACDBCBDEDDECEACBCEDDDACDA,EBBAECCCCDDCCDEAEBBCABBBACCEBCDCAEDBBCEADDDDE,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,100.0,100.0,100.0,120.0,0.0,420.0,B,F,A,D,5,B,A,B,C,A,B,B,A,A,A,A,A,A,B,B,A,B,A,A,B
190005281979,2019,2904902,Cachoeira,29,BA,24,F,1,3,1,2101707.0,Barreirinhas,21.0,MA,1,5,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2904902,Cachoeira,29,BA,1,1,1,1,503.0,508.0,512.0,515.0,365.8,431.6,487.7,452.7,AEDBEDB*ECADCCACBDDEACADBECBADAABBEEBCBCDAEAB,CAACABDDDCAAEDABDDEEEDCBBDAECDACBEEDABAEACCAE,AD*AA99999BADBECDCCBAED*DCBAEAEDA*AADDEAEACACAEABD,ADEBEADCACBCDEEBEACDBCABABDBCCEADBDBADDCBCBEA,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,80.0,40.0,80.0,80.0,0.0,280.0,B,C,A,A,3,B,A,B,C,A,A,B,A,A,A,A,A,A,A,A,A,B,A,A,B
190005556587,2019,2108801,Pirapemas,21,MA,17,M,1,3,1,2108801.0,Pirapemas,21.0,MA,2,0,2,1.0,0,21061190.0,2108801.0,Pirapemas,21.0,MA,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2105401,Itapecuru Mirim,21,MA,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,A,A,A,A,5,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
190004341089,2019,2211001,Teresina,22,PI,16,F,1,1,1,2211001.0,Teresina,22.0,PI,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2211001,Teresina,22,PI,1,1,1,1,505.0,510.0,513.0,518.0,452.9,569.3,473.6,550.9,EADEADBCAAAACEAEAECCBEBCCAEDCEBAEDEADAAEEBDBC,CEACCEDBADBBDEABBBDCCACDCABBAACCBAEB.BABDADEB,99999BEBBDDAEBCCCDCEEADEEEEACCBDDEAABBDEBCCEEDDBBE,EDBCABEEAABBEAAEEDEBCDEAEBBECDAAAADCBECDBDCCB,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,120.0,100.0,80.0,20.0,440.0,H,E,F,B,4,C,D,C,D,B,A,B,B,B,B,B,A,A,C,A,A,E,A,A,B
190003262185,2019,2111300,São Luís,21,MA,20,F,1,3,1,2111300.0,São Luís,21.0,MA,1,3,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2111300,São Luís,21,MA,1,1,1,1,505.0,508.0,512.0,518.0,565.1,581.7,568.5,646.6,BADCBADBBCACEECCEEACBDBDBEACDBBEDBDCAAEEDDBEE,ABCBADBBCECEAACBDDEEEDBBAADEEABABDEBCCBADEABC,99999BDABECBADEECCACCABCCEDECCCDEADAADDEDBEDCDADBC,DDABBCCDADCABCDECEDCABEBCDCEAABACADACDEBABCEB,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,160.0,160.0,160.0,120.0,120.0,720.0,E,E,B,B,4,G,A,B,C,B,A,B,B,B,A,A,A,A,B,A,A,E,A,B,B
190004424736,2019,2609600,Olinda,26,PE,60,F,1,1,1,2609501.0,Nazaré da Mata,26.0,PE,1,1,1,1.0,0,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2609600,Olinda,26,PE,0,1,1,0,,508.0,512.0,,,486.9,433.1,,,EBAAEBBACDAEDDDBEBECBDCCABBBEEAEDEEECECAEECAE,99999CCDECDDCBECECDECCACECAAAAECCBDEDDBEEEECAADDEA,,1,,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,,1.0,40.0,100.0,80.0,80.0,0.0,300.0,D,E,A,B,3,E,A,C,D,A,A,B,A,B,A,B,A,A,B,B,A,D,B,A,A
190003257825,2019,2110237,Santana do Maranhão,21,MA,20,F,1,3,1,2110609.0,São Bernardo,21.0,MA,1,3,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2110609,São Bernardo,21,MA,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,B,B,A,A,8,B,A,A,D,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,B
190001146560,2019,2309805,Pacoti,23,CE,15,F,1,3,1,2309805.0,Pacoti,23.0,CE,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2309805,Pacoti,23,CE,1,1,1,1,505.0,507.0,511.0,518.0,371.4,461.4,451.4,428.6,DBBCAECDDBCBACBABCCCECABCCCCDBBCEEEBDDBDBCBAD,EDABCBCABDDCCCCCBADCCBBCACCAEACCDDCCBABBBACAB,99999BEBBEDCCDCACEDBAAAEBBDACCACDDCCACEAECCBCBCECB,AADCEBBBADEDAEDEABCAADEABEDBEDAACBBDBEBBEBAAA,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,100.0,120.0,120.0,120.0,60.0,520.0,E,E,A,A,3,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
190004541506,2019,2933455,Wanderley,29,BA,19,M,1,2,1,2933455.0,Wanderley,29.0,BA,2,0,2,1.0,0,29010438.0,2933455.0,Wanderley,29.0,BA,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2903201,Barreiras,29,BA,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,H,C,F,F,3,B,A,C,D,A,A,B,A,A,A,A,A,A,B,B,A,B,A,A,A
190002550215,2019,2613909,Serra Talhada,26,PE,30,M,1,1,1,2513505.0,Santana de Mangueira,25.0,PB,1,12,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2613909,Serra Talhada,26,PE,1,1,1,1,503.0,510.0,513.0,515.0,553.4,322.9,514.9,478.3,EAEDEEDECACCCDBBBBECCEDEBABCCCEEEDBCCCAEABADB,CCCBCCCDEEEEEEEEEEEEEEECCCCCCCDDDDDEEEAAACCBB,99999EABEBBBBCECCAAEBCDCDBACCCBDDDDEEBEEEDDCDAAAAA,CDEDDECCAEEABBBCCCBCCCCDEEECCCBCCE*CCDDCCCBDB,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,180.0,120.0,120.0,200.0,740.0,B,A,A,A,3,D,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,A
190005327371,2019,3518701,Guarujá,35,SP,16,M,1,1,1,3518701.0,Guarujá,35.0,SP,2,0,2,1.0,0,35925743.0,3518701.0,Guarujá,35.0,SP,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3518701,Guarujá,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,D,E,C,B,4,C,A,C,D,A,A,B,A,B,A,B,A,A,C,B,B,E,A,B,B
190004428146,2019,2615508,Tracunhaém,26,PE,18,F,1,0,1,2604007.0,Carpina,26.0,PE,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2609501,Nazaré da Mata,26,PE,1,1,1,1,503.0,508.0,512.0,515.0,473.6,596.7,559.6,562.7,EEDBBEDECBDCEDDBDCBACEEAABBADBAEEADCAADDBABBC,ABABCDBBCDEECCAADCEEDABCEEDCAABABBCBEEBABACAC,BBAEC99999CBBBDEBBCCCBECDBABBCEDEBDAADBAECEBCAEBCA,DABBDEABACCCBDBBECAAABDBAABEBECCEEAECDDDBCA.B,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,160.0,180.0,180.0,200.0,120.0,840.0,E,D,F,B,4,B,A,B,D,A,A,B,B,A,A,B,A,A,B,A,B,C,A,A,B
190002004149,2019,1303403,Parintins,13,AM,19,M,1,3,1,1303403.0,Parintins,13.0,AM,1,1,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1303403,Parintins,13,AM,1,1,1,1,506.0,507.0,511.0,517.0,658.4,699.6,628.6,734.5,DEADEAABDDEBDE.C.CBBBCAD.EABCEDEADADC.CECBCBC,BABCCBABBAACBCEEEBC.CACEDDBCCEBBB.ABADB.BACDB,BDAB.99999BCDABDDBEEDAAEC.AECDECBCCDECAAADDDBCDCEE,AA...BEEECEDD.EBACCBCDEDBECBDACAEABDCDEBADCEB,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,140.0,160.0,140.0,120.0,120.0,680.0,G,G,D,D,4,H,A,B,D,A,C,B,A,B,A,A,A,A,B,A,A,C,A,B,A
190003544505,2019,3171303,Viçosa,31,MG,22,M,1,3,1,3171303.0,Viçosa,31.0,MG,1,2,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3171303,Viçosa,31,MG,1,1,1,1,504.0,509.0,514.0,516.0,585.6,586.0,568.8,680.6,DADBEABEECADEADABEDEDBBEDEABBBCACDBCACDADBADB,ACBCBEECEBACADAEEACABEABCEBADECCBDCABEDBBDADE,ABBAE99999BBCBCDEDEBABEDAAECDECDDDA*EEBAABCEACEECC,EAEEBEBADABBAEBDBDEBCEBEDCCABCBAEBDDDBADDDBBD,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,160.0,140.0,160.0,120.0,140.0,720.0,B,C,B,B,3,B,A,B,C,A,A,B,A,A,A,B,A,A,B,A,A,B,A,B,B
190004341302,2019,1300508,Barreirinha,13,AM,19,M,1,5,1,1300508.0,Barreirinha,13.0,AM,1,1,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300508,Barreirinha,13,AM,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,C,D,A,A,10,A,A,B,B,A,A,B,A,A,A,A,A,A,A,A,A,B,A,A,A
190003139191,2019,3304557,Rio de Janeiro,33,RJ,17,F,1,3,1,3304557.0,Rio de Janeiro,33.0,RJ,2,0,2,1.0,0,33062668.0,3304557.0,Rio de Janeiro,33.0,RJ,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3304557,Rio de Janeiro,33,RJ,1,1,1,1,503.0,509.0,514.0,515.0,507.7,576.2,578.8,577.7,ADEEDEBDCBABDDBBBCBEAAEEABCEBBBAEACAACDCBBBCB,AEECAEDCABCBADBAAAEABBDBCCBADCA.BCCAEEAEEEADE,EBBAB99999BECBCDBBEBAADDAAEEDECB*EBDDDDAADCBECDECB,EAEBDCCEBBAABDDAADCBADADBBADCAECDBBADAECDBBAB,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,160.0,120.0,160.0,160.0,180.0,780.0,D,C,B,B,4,F,A,B,C,A,A,B,A,A,A,B,A,A,B,A,A,C,B,A,A
190004297977,2019,2111300,São Luís,21,MA,45,F,1,3,1,2101707.0,Barreirinhas,21.0,MA,1,13,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2111300,São Luís,21,MA,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,B,D,A,D,4,B,A,B,C,A,A,B,B,A,A,A,A,A,B,B,A,C,A,B,B
190002076845,2019,5300108,Brasília,53,DF,19,M,1,1,1,5300108.0,Brasília,53.0,DF,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5300108,Brasília,53,DF,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,G,G,E,E,5,Q,B,E,E,D,A,C,C,C,B,B,B,B,C,B,A,E,B,B,B
190004975269,2019,3200805,Baixo Guandu,32,ES,17,F,1,3,1,3201506.0,Colatina,32.0,ES,2,0,2,1.0,0,32080867.0,3200805.0,Baixo Guandu,32.0,ES,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200805,Baixo Guandu,32,ES,1,1,1,1,505.0,509.0,514.0,518.0,413.3,500.4,474.4,457.1,AABBBAAA*ABCEDCAEECBBEABACADAAECBEEDDDBEDCDBD,AABCDCDCDBAACADABAECDEEACBBABCABAEACAABBDAAAE,99999ABCCBBDADC*BAABDACDABAAEEABABCECABABCECCCEBEB,DEBCBBACCADECBAEABCCCDEBABBBCBAABDBBCECCBBDEC,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,120.0,120.0,140.0,120.0,620.0,B,C,B,B,4,D,A,B,D,B,A,B,A,B,A,B,A,A,C,B,B,D,A,B,B
